stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLongitude,stationLatitude,parkingTotBikeCnt,goo,dong
ST-1609,456. 숭인2동 주민센터 입구,0,1,127.0198288,37.57447052,1,종로구,숭인2동
ST-1610,457. 종로꽃시장 입구 옆,5,1,127.00720978,37.57131958,6,종로구,종로5·6가동
ST-1611,458. 광화문역 5번출구,12,3,126.97756958,37.56989288,15,종로구,종로1·2·3·4가동
ST-1619,461. 서울지방경찰청,1,0,126.97236633,37.57436371,1,종로구,사직동
ST-1752,462. 신영동삼거리(북악터널방향),1,0,126.96206665,37.60351181,1,종로구,평창동
ST-1756,464. 삼청동 골목,14,2,126.98169708,37.58419037,16,종로구,삼청동
ST-1759,465. 삼청공원 앞,0,0,126.9835968,37.58760452,0,종로구,삼청동
ST-1772,466.롯데호텔,19,1,126.97981262,37.56584167,20,중구,명동
ST-1773,467.한국은행,12,1,126.98086548,37.5622139,13,중구,소공동
ST-1774,468.웨스틴 조선호텔,6,1,126.97948456,37.56415939,7,중구,소공동
ST-1775,469.회현역 1번출구,1,0,126.98014069,37.5592308,1,중구,회현동
ST-1776,470.회현역 7번출구,1,0,126.98000336,37.55974579,1,중구,회현동
ST-1777,471.회현사거리 남측,7,1,126.98265076,37.56035995,8,중구,명동
ST-1778,472.삼일교(시그니쳐 타워),19,1,126.98840332,37.56787109,20,중구,명동
ST-1779,473.을지로4가역 9번출구,1,0,126.99798584,37.56605148,1,중구,을지로동
ST-1780,474.동대문역사문화공원역 1번출구 뒤편,28,9,127.00849152,37.56629944,37,중구,광희동
ST-1781,475.DDP 패션몰,19,12,127.0118103,37.56764984,31,중구,신당동
ST-1782,476.광희문,1,0,127.00995636,37.56443024,1,중구,광희동
ST-1783,477.앰배서더 호텔 주변,4,0,127.00268555,37.55928802,4,중구,장충동
ST-1785,479.동대입구역 3번 출구,0,0,127.00602722,37.55937576,0,중구,장충동
ST-1786,480.약수역 6번 출구,0,0,127.01070404,37.55432129,0,중구,약수동
ST-1789,483.남산타운아파트 버스정류장,0,0,127.00643921,37.54758453,0,중구,다산동
ST-1790,484.도동삼거리,1,0,126.97742462,37.55614853,1,중구,회현동
ST-1791,485.서울역5번출구,2,4,126.97319794,37.55677032,6,중구,회현동
ST-2019,486. 평창동주민센터 앞,3,1,126.96832275,37.60627365,4,종로구,평창동
ST-2146,487.신석초교앞 교차로 교통섬,6,20,126.93830872,37.54364014,26,마포구,신수동
ST-2147,488.푸르메병원,1,8,126.88021088,37.58456802,9,마포구,상암동
ST-2148,489.구룡근린공원,0,2,126.88276672,37.58320236,2,마포구,상암동
ST-2149,490.가온문화공원,29,1,126.88766479,37.58207703,30,마포구,상암동
ST-2150,491.월드컵파크 4단지,6,0,126.88806915,37.57597733,6,마포구,상암동
ST-2152,493.홍대입구역 6번출구,7,0,126.9288559,37.55657578,7,마포구,서교동
ST-2153,494.신수동주민센터,0,0,126.93502808,37.54724503,0,마포구,신수동
ST-2154,495.염리초등학교 앞,19,0,126.9469986,37.54243088,19,마포구,용강동
ST-2156,497.합정동주민센터 앞,12,3,126.91230011,37.551754,15,마포구,합정동
ST-2157,498.연남동주민센터 앞,7,2,126.92212677,37.56465149,9,마포구,연남동
ST-97,500. 어린이대공원역 3번출구 앞,0,0,127.07427216,37.54706955,0,광진구,화양동
ST-98,501. 광진구의회 앞,2,0,127.07035065,37.53730774,2,광진구,자양3동
ST-99,502. 자양(뚝섬한강공원)역 1번출구 앞,40,8,127.06719208,37.53186035,48,광진구,자양3동
ST-102,505. 자양사거리 광진아크로텔 앞,1,0,127.08224487,37.53701019,1,광진구,자양1동
ST-103,506. 금호 어울림 아파트 앞,12,2,127.05779266,37.54906082,14,성동구,송정동
ST-105,508. 성수아카데미타워 앞,2,1,127.05751038,37.54516602,3,성동구,성수2가3동
ST-107,510. 뚝도아리수정수센터 버스정류소 옆,9,2,127.04380035,37.54122162,11,성동구,성수1가1동
ST-108,511. 서울숲역 5번 출구 옆,9,1,127.04460907,37.54458237,10,성동구,성수1가1동
ST-109,512. 뚝섬역 1번 출구 옆,45,1,127.0450058,37.5485611,46,성동구,성수1가2동
ST-111,513. 뚝섬역 5번 출구 정류소 옆,23,1,127.04980469,37.54630661,24,성동구,성수1가2동
ST-112,514. 성수사거리 버스정류장 앞,19,1,127.06330872,37.54257965,20,성동구,성수2가3동
ST-113,515. 광양중학교 앞,9,4,127.08683014,37.53023529,13,광진구,자양2동
ST-114,516. 광진메디칼 앞,1,0,127.06936646,37.54840469,1,광진구,군자동
ST-234,518. 청계천 박물관 앞,1,8,127.03535461,37.57152557,9,성동구,마장동
ST-235,519. 양지사거리,3,9,127.02991486,37.56699371,12,성동구,왕십리도선동
ST-236,520. 상왕십리역 4번 출구 앞,0,0,127.03031921,37.56385803,0,성동구,왕십리도선동
ST-237,521. 왕십리역 11번 출구 앞,5,0,127.03491974,37.56144714,5,성동구,행당1동
ST-238,522. 금호역 1번출구 앞,12,1,127.01642609,37.5486412,13,성동구,금호2·3가동
ST-239,523. 옥수동성당 옆,0,4,127.01406097,37.54366302,4,성동구,옥수동
ST-240,524. 래미안금호하이리버 아파트 102동 옆,8,6,127.02505493,37.55220032,14,성동구,금호1가동
ST-241,525. 한양대병원사거리,19,0,127.04035187,37.55805206,19,성동구,사근동
ST-242,526. 용답토속공원 앞,26,2,127.05672455,37.56351089,28,성동구,용답동
ST-243,529. 장한평역 8번 출구 앞,10,4,127.06365967,37.56137085,14,성동구,용답동
ST-244,530. 청계벽산아파트 앞,2,0,127.03040314,37.56874847,2,성동구,왕십리도선동
ST-245,533. 금남시장 교차로,5,1,127.02108765,37.54814911,6,성동구,금호4가동
ST-246,534. 금호사거리,1,1,127.02572632,37.54863358,2,성동구,금호2·3가동
ST-247,535. 응봉삼거리,10,1,127.03359222,37.5539856,11,성동구,응봉동
ST-248,536. 행당역 2번출구 앞,0,0,127.02921295,37.55735016,0,성동구,행당2동
ST-249,537. 한양대후문역 부근,4,0,127.04139709,37.56035614,4,성동구,사근동
ST-250,538. 답십리역 8번출구 앞,11,4,127.05115509,37.56764984,15,성동구,용답동
ST-252,539. 군자교교차로,1,0,127.07420349,37.55979538,1,광진구,중곡1동
ST-253,540. 군자역 7번출구 베스트샵 앞,0,1,127.0786438,37.55603027,1,광진구,군자동
ST-254,542. 강변역 4번출구 뒤,45,4,127.09416199,37.53582382,49,광진구,구의3동
ST-255,543. 구의공원(테크노마트 앞),37,2,127.09467316,37.53596878,39,광진구,구의3동
ST-256,544. 광남중학교,35,8,127.10290527,37.54072952,43,광진구,광장동
ST-257,546. 잠실대교북단 교차로,0,0,127.08509064,37.53247833,0,광진구,자양1동
ST-258,548. 자양나들목,0,0,127.07485962,37.5297699,0,광진구,자양2동
ST-259,549. 아차산역 3번출구,0,0,127.08970642,37.55122375,0,광진구,구의2동
ST-251,550. 서울시설공단 앞,20,6,127.03565979,37.57164001,26,성동구,왕십리도선동
ST-377,551. 구의삼성쉐르빌 앞,7,8,127.09449768,37.54006195,15,광진구,구의3동
ST-378,552. 대림아크로리버 앞,28,1,127.0929718,37.53657913,29,광진구,구의3동
ST-381,555. 구의3동주민센터,2,0,127.09217072,37.53784943,2,광진구,구의3동
ST-357,556. 달맞이공원,6,0,127.020401,37.54205322,6,성동구,금호4가동
ST-358,557. 도선동 주민센터 앞,0,3,127.0256958,37.56764221,3,성동구,왕십리도선동
ST-359,558. 성동광진 교육지원청 앞,16,1,127.03652191,37.56460571,17,성동구,행당1동
ST-360,559. 왕십리역 4번 출구 건너편,9,1,127.03679657,37.56109619,10,성동구,행당1동
ST-361,560. 비전교회 앞,0,0,127.06893158,37.55120468,0,성동구,송정동
ST-362,561. 서울숲역 2번출구 앞,3,5,127.0446701,37.54281616,8,성동구,성수1가1동
ST-363,562. 군자지하보도 앞,1,0,127.07341003,37.55924606,1,성동구,송정동
ST-364,563. 성동세무서 건너편,36,1,127.06275177,37.5479126,37,성동구,성수2가3동
ST-365,564. 금호역 3번출구,8,1,127.01557159,37.54792786,9,성동구,금호2·3가동
ST-366,565. 옥수역 3번출구,23,12,127.01776123,37.54136658,35,성동구,옥수동
ST-368,567. 성수역 2번출구 앞,5,1,127.05708313,37.54459,6,성동구,성수2가3동
ST-369,568. 청계8가 사거리 B,0,0,127.02355957,37.57110214,0,성동구,왕십리도선동
ST-370,569. 응봉현대아파트 정류소,0,0,127.03024292,37.54958344,0,성동구,응봉동
ST-382,571. 세종대학교 대양AI센터,1,4,127.07585907,37.55039597,5,광진구,능동
ST-384,573. 구의문주차장 앞,0,0,127.08473206,37.54523087,0,광진구,구의2동
ST-385,574. 아차산역4번출구,16,1,127.08898163,37.55184937,17,광진구,능동
ST-386,575. 대원중고교 입구(대하빌딩),20,3,127.08693695,37.56429291,23,광진구,중곡4동
ST-387,576. 광나루역 3번 출구,39,7,127.10426331,37.54483032,46,광진구,광장동
ST-388,577. 광진청소년수련관,31,9,127.10613251,37.54654694,40,광진구,광장동
ST-371,578. 성동세무서 부근,32,5,127.06246185,37.54829025,37,성동구,송정동
ST-372,579. 마장역 4번출구,2,0,127.04184723,37.56520462,2,성동구,마장동
ST-375,582. 경일중학교 앞,2,2,127.0490799,37.54317856,4,성동구,성수1가1동
ST-376,583. 청계천 생태교실 앞,1,17,127.04689026,37.56797028,18,성동구,마장동
ST-445,584. 광진광장 교통섬,3,0,127.07263184,37.54782867,3,광진구,송정동
ST-446,585. 성수2가1동 공영주차장 인근,3,0,127.05548859,37.53680801,3,성동구,성수2가1동
ST-447,586. 마장동 주민센터,1,4,127.0453949,37.56594086,5,성동구,마장동
ST-482,587. 유니베라 앞,16,0,127.05264282,37.54541779,16,성동구,성수2가3동
ST-483,588. 뚝섬 유원지역,1,5,127.06749725,37.53268814,6,광진구,자양3동
ST-506,589. 성수역3번출구,45,6,127.05665588,37.54415894,51,성동구,성수2가3동
ST-972,590. 건국대학교 (입학정보관),11,1,127.07336426,37.53989029,12,광진구,화양동
ST-973,591. 건국대학교 (행정관),23,0,127.07537079,37.54277802,23,광진구,화양동
ST-974,592. 건국대학교 학생회관,64,4,127.07763672,37.54191208,68,광진구,화양동
ST-980,593.자양중앙나들목,0,6,127.07803345,37.52845383,6,광진구,자양2동
ST-967,594. 중랑물재생센터(서울새활용플라자),50,1,127.05805969,37.55830383,51,성동구,용답동
ST-260,600. 휘경2동 주민센터,5,0,127.06867981,37.58991241,5,동대문구,휘경2동
ST-261,601. 용신동주민센터,7,3,127.03736115,37.57594681,10,동대문구,용신동
ST-262,602. 장안동 사거리,15,7,127.07138824,37.57217407,22,동대문구,장안1동
ST-265,605. 신설동역8번출구,2,1,127.02649689,37.57419968,3,동대문구,용신동
ST-266,606. 휘경공고앞,24,2,127.07028961,37.58462524,26,동대문구,휘경2동
ST-267,607. 신이문역 2번출구,8,0,127.06786346,37.60271072,8,동대문구,이문1동
ST-268,608. 전농삼성아파트,0,3,127.05534363,37.58131027,3,동대문구,전농2동
ST-269,609. 제기2교,2,0,127.03738403,37.58774567,2,동대문구,청량리동
ST-270,610. 동대문중 교차로,1,0,127.05216217,37.57308578,1,동대문구,답십리1동
ST-271,612. 시립동부병원 앞 사거리,14,7,127.03081512,37.57366562,21,동대문구,용신동
ST-272,613. 신설동역 10번출구 앞,3,1,127.02346802,37.57527161,4,동대문구,용신동
ST-273,614. 용두동 사거리,1,6,127.03101349,37.57768631,7,동대문구,용신동
ST-274,615. 용두동 래미안허브리츠아파트 앞,1,7,127.03511047,37.57638168,8,동대문구,용신동
ST-275,616. 서울시립대 정문 앞 A,2,2,127.05436707,37.58256149,4,동대문구,전농2동
ST-276,617. 청솔우성아파트 앞,1,4,127.05769348,37.57420349,5,동대문구,답십리2동
ST-389,621. 전농초등학교 건너편,0,0,127.05353546,37.57489014,0,동대문구,전농1동
ST-390,622. 전농사거리 교통섬,1,9,127.05783081,37.57779312,10,동대문구,전농2동
ST-391,623. 서울시립대 정문 앞 B,0,0,127.0538559,37.58369827,0,동대문구,전농2동
ST-392,624. 전농동 동아아파트 앞,23,6,127.04589081,37.57418823,29,동대문구,전농1동
ST-394,626. 군자교 서측 녹지대,1,5,127.07096863,37.56115341,6,동대문구,장안1동
ST-395,627. 장안동삼거리 교통섬,15,1,127.07190704,37.57863235,16,동대문구,장안2동
ST-396,628. 휘봉고등학교 앞,20,3,127.06754303,37.58681488,23,동대문구,휘경2동
ST-397,630. 동대문구 보건소,1,2,127.04030609,37.57485199,3,동대문구,용신동
ST-398,631. 답십리역 1번출구,10,7,127.05127716,37.5681839,17,동대문구,답십리1동
ST-400,633. 청량리 기업은행 앞,10,2,127.04482269,37.58040619,12,동대문구,청량리동
ST-401,634. 외국어대 정문 앞,12,0,127.05982971,37.59601974,12,동대문구,이문2동
ST-402,635. 시조사 앞,9,3,127.05277252,37.58751678,12,동대문구,회기동
ST-403,636. 세종대왕기념관 교차로,8,4,127.04258728,37.59090042,12,동대문구,청량리동
ST-404,637. KAIST 경영대학 앞,3,0,127.04579163,37.59161377,3,동대문구,청량리동
ST-405,638. 서울시립대 정보기술관,18,2,127.06097412,37.58300781,20,동대문구,전농2동
ST-406,639. 서울시립대 후문,4,0,127.06027222,37.58504486,4,동대문구,전농2동
ST-407,640. 동대문경찰서 교차로,19,8,127.04460144,37.58255005,27,동대문구,청량리동
ST-408,641. 용두역 4번출구,13,3,127.03853607,37.57375336,16,동대문구,용신동
ST-409,642. 신답역 사거리,1,0,127.0484314,37.57035446,1,동대문구,답십리1동
ST-410,643. 동대문구민체육센터 (육교아래),0,4,127.07429504,37.56697083,4,동대문구,장안1동
ST-1298,646. 장한평역 1번출구,24,0,127.06450653,37.56196594,24,동대문구,장안1동
ST-1300,648. 장안동위더스빌옆,9,2,127.06242371,37.56669998,11,동대문구,장안1동
ST-1302,650. 중랑교사거리,1,3,127.06774139,37.59153366,4,동대문구,휘경2동
ST-1447,652. 답십리 래미안엘파인아파트 입구,4,2,127.06594086,37.57653046,6,동대문구,전농2동
ST-1449,654. 전농동 텃골공원,0,0,127.05210876,37.57762146,0,동대문구,전농1동
ST-1628,656. 영휘원 교차로,1,8,127.0431366,37.58723831,9,동대문구,청량리동
ST-1629,657. 동대문롯데캐슬아파트 앞,1,3,127.04847717,37.57573318,4,동대문구,전농1동
ST-1631,659. 제기동역 1번출구,0,0,127.03338623,37.57835007,0,동대문구,제기동
ST-1632,660. 동의보감타워,1,1,127.03762817,37.57799911,2,동대문구,용신동
ST-1625,661. 경희대학교 청운관,24,0,127.05197144,37.59460068,24,동대문구,회기동
ST-1671,663. 외대앞역 3번출구,21,1,127.06302643,37.59489059,22,동대문구,휘경1동
ST-1758,664. 서울시립대 건설공학관,11,0,127.05793762,37.58412933,11,동대문구,전농2동
ST-2265,665.이문동 쌍용아파트 정문,6,4,127.06864166,37.59960556,10,동대문구,이문1동
ST-2266,666.이문대성유니드아파트 앞,8,2,127.0708313,37.60362244,10,동대문구,이문1동
ST-2267,667.청량차도 육교 밑,0,0,127.04688263,37.58670807,0,동대문구,청량리동
ST-2268,668.서울축산농협(장안지점),14,2,127.06871796,37.56787109,16,동대문구,장안1동
ST-2269,669.청계한신휴플러스앞 삼거리,0,7,127.04460907,37.57214737,7,동대문구,답십리1동
ST-2270,670.삼육서울병원 버스정류장,25,10,127.061409,37.58968735,35,동대문구,휘경2동
ST-2271,671.대광빌딩,6,2,127.02337646,37.57734299,8,동대문구,용신동
ST-2272,672.대광고등학교,15,0,127.02402496,37.57875061,15,동대문구,용신동
ST-2273,673.안암골벽산아파트(후문),1,0,127.03103638,37.58407974,1,성북구,안암동
ST-2274,674.고대앞사거리 교통섬,7,1,127.03314209,37.58655167,8,동대문구,안암동
ST-2276,676.FITI시험연구원 앞,6,5,127.03547668,37.58143234,11,동대문구,제기동
ST-2279,679.전농SK아파트 앞,0,1,127.06168365,37.57787704,1,동대문구,전농2동
ST-2280,680.꿈마루어린이도서관 앞,42,9,127.05741119,37.59238434,51,동대문구,이문2동
ST-2281,681.서울특별시 동부교육지원청(육교),1,1,127.0563736,37.5798378,2,동대문구,전농2동
ST-309,701. 목동사거리 부근,0,2,126.86392975,37.53280258,2,양천구,목4동
ST-310,702. 목4동주민센터 옆,30,2,126.86872864,37.53254318,32,양천구,목4동
ST-311,703. 오목교역 7번출구 앞,42,0,126.87524414,37.52362823,42,양천구,목1동
ST-312,704. 남부법원검찰청 교차로,32,0,126.86490631,37.52325439,32,양천구,신정4동
ST-313,706. 신정네거리역,28,0,126.85175323,37.5218811,28,양천구,신월2동
ST-315,708. 서울출입국관리사무소 앞,24,0,126.8699646,37.51897049,24,양천구,신정2동
ST-316,709. 신정3동 현장민원실 앞,10,3,126.84156036,37.51158524,13,양천구,신정3동
ST-317,710. 금옥여고보도육교,21,0,126.84416962,37.50971222,21,양천구,신정3동
ST-318,711. 신일해피트리아파트 앞,26,0,126.84848785,37.51705933,26,양천구,신정3동
ST-319,712. 강월초교입구 사거리,14,1,126.83831787,37.51699829,15,양천구,신월7동
ST-320,713. 양서중학교 옆,3,1,126.82995605,37.53304672,4,양천구,신월3동
ST-321,714. 한국SGI 양천문화회관 앞,25,1,126.83080292,37.532547,26,양천구,신월1동
ST-428,716.신정6동 주민센터 인근,5,0,126.86431885,37.51731873,5,양천구,신정6동
ST-431,719. 홍익병원앞 교차로,19,1,126.86425781,37.5303688,20,양천구,목4동
ST-432,720. 서울강월초등학교 앞,14,1,126.8348999,37.5161972,15,양천구,신월7동
ST-993,722. 경서농협 버스정류장(우리은행신정동지점방향),10,3,126.85738373,37.52151108,13,양천구,신정1동
ST-994,723. SBS방송국,53,0,126.87274933,37.52916336,53,양천구,목1동
ST-995,724. 계남공원 입구 주출입구 좌측,4,1,126.85732269,37.51059723,5,양천구,신정3동
ST-996,725. 양강중학교앞 교차로,0,0,126.85054779,37.52433395,0,양천구,신월2동
ST-997,726. 목동3단지 시내버스정류장,36,7,126.86959839,37.5343895,43,양천구,목5동
ST-1000,729. 서부식자재마트 건너편,12,1,126.8667984,37.51037979,13,양천구,신정7동
ST-1002,731. 서울시 도로환경관리센터,33,0,126.87654114,37.5298996,33,양천구,목1동
ST-1003,732. 신월중학교,0,0,126.82830048,37.53955078,0,양천구,신월5동
ST-1004,733. 신정이펜하우스314동,0,0,126.83100128,37.51409912,0,양천구,신정3동
ST-1005,734. 신트리공원 입구,54,1,126.85605621,37.51395035,55,양천구,신정1동
